86401.054;Колокол;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 217;40;2;1;609;1;2
92201.05.011;Корпус;Сталь 40ХН ф140_1264670000;Сталь 40ХН;140;1 008;40;3;1;336;1;3
96558.004;Переводник;Сталь 38ХГМ ф 70_1234567000;Сталь 38ХГМ;70;1 028;30;5;1;206;1;5
96557.004;Переводник;Сталь 38ХГМ ф 65_1234567001;Сталь 38ХГМ;65;861;30;4;1;215;1;4
96557.001;Корпус;Сталь 38ХГМ ф 65_1234567001;Сталь 38ХГМ;65;1 022;40;4;1;256;1;4
90400.00.451;Корпус;Сталь 40Х ф170_1229105000;Сталь 40Х;170;700;70;2;1;350;1;2
92201.02.381;Корпус;Сталь 20Х ф 155;Сталь 20Х;155;794;117;3;1;265;1;3
93930.011;Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 334;45;3;1;445;1;3
93930.009;Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 230;45;3;1;410;1;3
90501.00.187;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 025;32;4;1;256;1;4
90501.00.177;Корпус;Сталь 40Х ф140_1225490000;Сталь 40Х;140;1 025;45;4;1;256;1;4
92201.01.201;Корпус;Сталь 40Х ф105_1225440000;Сталь 40Х;105;944;52;3;1;315;1;3
90501.00.197;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 165;56;4;1;291;1;4
90501.00.198;Пилот;Сталь 40Х ф100_1241000000;Сталь 40Х;100;714;40;2;1;357;1;2
86401.064;Колокол;Сталь 20Х ф160_1233330000;Сталь 20Х;160;1 147;78;2;1;574;1;2
86401.062;Колокол;Сталь 20Х ф200_1219191000;Сталь 20Х;200;1 343;108;2;1;672;1;2
94900.01.422;Труба;Сталь 20Х ф115_1279000000;Сталь 20Х;115;1 262;93;4;1;316;1;4
94900.01.423;Труба;Сталь 20Х ф115_1279000000;Сталь 20Х;115;1 028;93;2;1;514;1;2
90501.00.166;Корпус;Сталь 40Х ф200_1229290000;Сталь 40Х;200;1 338;68;3;1;446;1;3
90501.00.167;Пилот;Сталь 40Х ф100_1241000000;Сталь 40Х;100;954;40;2;1;477;1;2
90501.00.156;Корпус;Сталь 40Х ф 250;Сталь 40Х;250;890;102;2;1;445;1;2
90501.00.157;Пилот;Сталь 40Х ф140_1225490000;Сталь 40Х;140;1 160;38;2;1;580;1;2
86602.045;Метчик;Сталь 20Х ф180_1224000000;Сталь 20Х;180;1 065;78;3;1;355;1;3
90300.191;Корпус;Сталь 40Х ф140_1225490000;Сталь 40Х;140;944;86;3;1;315;1;3
90300.241;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;1 141;93;4;1;285;1;4
86501.250.002;Переводник;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 080;50;5;1;216;1;5
86501.800.002;Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 180;68;5;1;236;1;5
86502.100.017;Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;860;50;4;1;215;1;4
91400.04.061;Корпус;Сталь 40Х ф210_1282010100;Сталь 40Х;210;1 370;64;2;1;685;1;2
91400.05.031;Корпус;Сталь 40Х ф145_1229102000;Сталь 40Х;145;1 130;35;2;1;565;1;2
91400.04.071;Корпус;Сталь 40Х ф 240;Сталь 40Х;240;1 370;102;2;1;685;1;2
93500.101;Головка Г-З-76/140;Сталь 38ХГМ ф165 ;Сталь 38ХГМ;165;810;32;2;1;405;1;2
86401.066;Колокол;Сталь 20Х ф160_1233330000;Сталь 20Х;160;1 147;75;2;1;574;1;2
93500.411;Головка;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 200;32;3;1;400;1;3
96500.05.021;Удлинитель;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;895;35;2;1;448;1;2
94900.01.712;Труба;Сталь 20Х ф260_1253000000;Сталь 20Х;260;1 034;0;2;1;517;1;2
92201.01.211;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;1 004;80;3;1;335;1;3
86502.700.021-01;Переводник;Сталь 38ХГМ ф170_1212160000;Сталь 38ХГМ;170;1 141;78;4;1;285;1;4
90501.00.205;Корпус;Сталь 40Х ф200_1229290000;Сталь 40Х;200;963;45;3;1;321;1;3
92201.02.391;Корпус;Сталь 20Х ф140_1263360000;Сталь 20Х;140;794;93;3;1;265;1;3
91400.04.121;Корпус;Сталь 40Х ф 80_1225390000;Сталь 40Х;80;824;28;2;1;412;1;2
86602.036;Метчик;Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 119;12;3;1;373;1;3
86602.037;Метчик;Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 094;35;3;1;365;1;3
93911.012;Переводник;Сталь 45ХН2МФА ф 210_1214300000;Сталь 45ХН2МФА;210;1 215;102;3;1;405;1;3
92101.01.021А;Корпус;Сталь 20Х ф130_1225600000;Сталь 20Х;130;755;93;3;1;252;1;3
86321.141;Корпус;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;887;24;2;1;444;1;2
92201.02.041А;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;794;90;3;1;265;1;3
92101.02.151;Корпус;Сталь 20Х ф125_1281000000;Сталь 20Х;125;770;93;3;1;257;1;3
92101.02.141;Корпус;Сталь 20Х ф125_1281000000;Сталь 20Х;125;770;86;3;1;257;1;3
92001.02.121;Корпус;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 037;102;4;1;259;1;4
90501.00.215;Корпус;Сталь 40Х ф220_1282000000;Сталь 40Х;220;963;58;3;1;321;1;3
90501.00.216;Пилот;Сталь 40Х ф 90_1220960000;Сталь 40Х;90;774;40;2;1;387;1;2
91400.05.011;Корпус;Сталь 40Х ф115_1215400000;Сталь 40Х;115;1 024;45;2;1;512;1;2
91400.06.011;Корпус;Сталь 40Х ф115_1215400000;Сталь 40Х;115;1 024;45;2;1;512;1;2
86501.700.001;Переводник специальный;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 080;56;5;1;216;1;5
86501.220.001;Переводник;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;1 200;38;6;1;200;1;6
86501.300.002;Переводник специальный;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 200;35;6;1;200;1;6
86501.500.001;Переводник специальный;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 200;45;6;1;200;1;6
86502.500.004;Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 178;78;5;1;236;1;5
86502.600.004;Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;940;78;4;1;235;1;4
91410.00.011;Корпус;Сталь 40Х ф115_1215400000;Сталь 40Х;115;1 015;24;2;1;508;1;2
90210.00.016;Корпус;Сталь 40ХН ф120_1202120000;Сталь 40ХН;120;1 231;24;2;1;616;1;2
91410.00.021;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 135;38;2;1;568;1;2
91410.00.031;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 255;38;2;1;628;1;2
92101.03.051;Корпус;Сталь 20Х ф150_1225500000;Сталь 20Х;150;813;110;2;1;407;1;2
90501.00.019;Пилот;Сталь 40Х ф 60_122010101;Сталь 40Х;60;657;14;2;1;329;1;2
90501.00.521;Корпус;Сталь 40Х ф140_1225490000;Сталь 40Х;140;941;32;4;1;235;1;4
98300.01.00.006/1;Воронка;Сталь 30ХМА ф 90  1200401600;Сталь 30ХМА;90;870;58;3;1;290;1;3
86401.073;Колокол;Сталь 20Х ф210_1215010000;Сталь 20Х;210;893;102;2;1;447;1;2
90501.00.234;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;1 180;40;5;1;236;1;5
91400.06.031;Корпус;Сталь 40Х ф145_1229102000;Сталь 40Х;145;1 120;35;2;1;560;1;2
86401.075;Колокол;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 227;56;2;1;614;1;2
86401.076;Колокол;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 307;56;2;1;654;1;2
86320.061;Корпус;Сталь 38ХГМ ф140_1208080000;Сталь 38ХГМ;140;1 359;32;2;1;680;1;2
93900.00.00.146;Переводник;Сталь 38ХГМ ф240_1251083000;Сталь 38ХГМ;240;1 080;105;2;1;540;1;2
90502.00.017;Корпус;Сталь 40Х ф200_1229290000;Сталь 40Х;200;900;68;3;1;300;1;3
86321.071;Корпус;Сталь 38ХГМ ф160_1251090000;Сталь 38ХГМ;160;943;20;2;1;472;1;2
92001.02.131;Корпус;Сталь 20Х ф145_1207400000;Сталь 20Х;145;1 037;105;4;1;259;1;4
92001.02.141;Корпус;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 037;105;4;1;259;1;4
92101.02.171;Корпус;Сталь 20Х ф130_1225600000;Сталь 20Х;130;770;102;3;1;257;1;3
92101.02.161;Корпус;Сталь 20Х ф145_1207400000;Сталь 20Х;145;770;102;3;1;257;1;3
96500.17.021;Корпус;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;881;35;2;1;441;1;2
96500.17.011;Корпус;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 030;35;2;1;515;1;2
86604.075;Метчик МС3-76(3-73);Сталь 20Х ф105_1257105000;Сталь 20Х;105;944;14;3;1;315;1;3
94900.01.622;Труба;Сталь 20Х ф280П_1295060000;Сталь 20Х;280;1 062;138;4;1;266;1;4
86502.700.004;Переводник;Сталь 38ХГМ ф150_1294070000;Сталь 38ХГМ;150;1 060;68;4;1;265;1;4
86602.046;Метчик;Сталь 20Х ф200_1219191000;Сталь 20Х;200;1 065;93;3;1;355;1;3
94900.01.312;Труба;Сталь 20Х ф210_1215010000;Сталь 20Х;210;1 024;138;2;1;512;1;2
93912.02.001;Переводник;Сталь 20Х2Н4А ф130_1211307000;Сталь 20Х2Н4А;130;1 019;32;3;1;340;1;3
86401.086;Колокол;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 347;70;2;1;674;1;2
86401.088;Колокол;Сталь 20Х ф135_1209913000;Сталь 20Х;135;887;45;2;1;444;1;2
86604.068;Метчик;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 004;14;3;1;335;1;3
86604.071;Метчик;Сталь 20Х ф170_1231660000;Сталь 20Х;170;820;78;2;1;410;1;2
86401.082;Колокол;Сталь 20Х ф150_1225500000;Сталь 20Х;150;1 387;93;2;1;694;1;2
90501.00.253;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;1 062;35;4;1;266;1;4
90501.00.049;Пилот;Сталь 40Х ф 70_1297000000;Сталь 40Х;70;615;25;2;1;308;1;2
90501.00.048;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;1 062;35;4;1;266;1;4
90300.681;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 005;93;3;1;335;1;3
92101.03.021;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;988;64;2;1;494;1;2
92201.02.181;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;794;97;3;1;265;1;3
90210.00.042;Корпус;Сталь 40ХН ф140_1264670000;Сталь 40ХН;140;1 126;45;2;1;563;1;2
91400.05.091;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 243;40;2;1;622;1;2
86401.091;Колокол;Сталь 20ХГНМ ф 135_1211600000;Сталь 20ХГНМ;135;1 137;40;2;1;569;1;2
90501.00.266;Корпус;Сталь 40Х ф140_1225490000;Сталь 40Х;140;1 022;32;4;1;256;1;4
93700.029;Воронка;Сталь 38ХГМ ф250_1251083090;Сталь 38ХГМ;250;1 014;138;3;1;338;1;3
90300.00.021;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 004;108;3;1;335;1;3
90300.00.051;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 004;108;3;1;335;1;3
90300.00.081;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;944;86;3;1;315;1;3
90300.021;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 004;0;3;1;335;1;3
90300.051;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 004;56;3;1;335;1;3
90300.071;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 004;93;3;1;335;1;3
92201.02.161;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;794;86;3;1;265;1;3
91401.01.031;Корпус;Сталь 40Х ф110_1225450000;Сталь 40Х;110;1 124;35;2;1;562;1;2
90300.911;Корпус;Сталь 40Х ф120_1215500000;Сталь 40Х;120;1 062;68;4;1;266;1;4
86502.800.004;Переводник;Сталь 38ХГМ ф170_1212160000;Сталь 38ХГМ;170;1 040;86;4;1;260;1;4
92201.03.101;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 063;93;2;1;532;1;2
90300.941;Корпус;Сталь 40Х ф120_1215500000;Сталь 40Х;120;1 062;68;4;1;266;1;4
92201.02.081;Корпус;Сталь 20Х ф150_1225500000;Сталь 20Х;150;794;93;3;1;265;1;3
86402.029;Колокол К52-30/65(З-50);Сталь 20ХГНМ ф  75  1206060000;Сталь 20ХГНМ;75;960;30;2;1;480;1;2
94000.02.003;Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 078;60;5;1;216;1;5
94000.06.002;Переводник;Сталь 10Х11Н23Т3МР ф120_1515151700;Сталь 10Х11Н23Т3МР;120;1 079;58;5;1;216;1;5
96500.18.011;Корпус фрезера;Сталь 38ХГМ ф140_1208080000;Сталь 38ХГМ;140;1 017;56;2;1;509;1;2
96500.18.021;Удлинитель;Сталь 38ХГМ ф140_1208080000;Сталь 38ХГМ;140;1 187;56;2;1;594;1;2
91400.05.051-14;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 330;78;2;1;665;1;2
94000.02.004;Переводник;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;1 078;60;5;1;216;1;5
91400.07.031;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;1 130;35;2;1;565;1;2
91400.05.041;Корпус;Сталь 40Х ф180_1229103000;Сталь 40Х;180;1 330;45;2;1;665;1;2
91400.05.021;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;1 020;45;2;1;510;1;2
96500.19.021;Корпус;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;880;35;2;1;440;1;2
96500.19.011;Корпус;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 030;35;2;1;515;1;2
94900.02.112;Труба;Сталь 20Х ф125_1281000000;Сталь 20Х;125;1 262;93;4;1;316;1;4
94900.02.113;Труба;Сталь 20Х ф125_1281000000;Сталь 20Х;125;1 028;93;2;1;514;1;2
94900.02.032;Труба;Сталь 20Х ф140_1263360000;Сталь 20Х;140;1 062;108;4;1;266;1;4
94900.02.033;Труба;Сталь 20Х ф140_1263360000;Сталь 20Х;140;1 020;108;2;1;510;1;2
94900.02.562;Труба;Сталь 20Х ф160_1233330000;Сталь 20Х;160;1 062;123;4;1;266;1;4
93920.01.00.001;Переводник;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 008;38;2;1;504;1;2
93920.01.00.016;Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 008;32;2;1;504;1;2
93920.01.02.024;Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 078;45;2;1;539;1;2
91400.05.051-08;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 330;78;2;1;665;1;2
91400.05.051-09;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 330;78;2;1;665;1;2
91400.05.051-12;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 330;78;2;1;665;1;2
91400.05.051-15;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 330;78;2;1;665;1;2
90501.00.025;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 180;32;5;1;236;1;5
90501.00.018;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;1 180;32;5;1;236;1;5
90501.00.058;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 330;38;5;1;266;1;5
90501.00.088;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 285;78;4;1;321;1;4
90501.00.089;Пилот;Сталь 40Х ф120_1215500000;Сталь 40Х;120;840;32;2;1;420;1;2
90502.00.021;Пилот;Сталь 40Х ф 50_1204211100;Сталь 40Х;50;620;14;2;1;310;1;2
94900.02.202;Труба;Сталь 20Х ф210_1215010000;Сталь 20Х;210;780;138;3;1;260;1;3
92201.02.951;Корпус;Сталь 20Х ф230_1209300000;Сталь 20Х;230;780;138;3;1;260;1;3
86604.014;Метчик МСЗ-140;Сталь 20Х ф190_1219190000;Сталь 20Х;190;1 124;75;3;1;375;1;3
92201.01.171;Корпус;Сталь 40Х ф210_1282010100;Сталь 40Х;210;1 013;123;3;1;338;1;3
86602.047;Метчик;Сталь 20Х ф100_1209910000;Сталь 20Х;100;824;32;3;1;275;1;3
90300.441;90300.441 Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;630;90;2;1;315;1;2
90300.961;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 004;0;3;1;335;1;3
90300.971;Корпус;Сталь 40Х ф140_1225490000;Сталь 40Х;140;824;0;2;1;412;1;2
92101.02.181;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 030;90;4;1;258;1;4
92201.01.221;Корпус;Сталь 40Х ф210_1282010100;Сталь 40Х;210;1 013;138;3;1;338;1;3
91400.07.041;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 124;35;2;1;562;1;2
90502.00.032;Пилот;Сталь 40Х ф135_1229200000;Сталь 40Х;135;824;60;2;1;412;1;2
90502.00.031;Корпус;Сталь 40Х ф210_1282010100;Сталь 40Х;210;1 020;78;3;1;340;1;3
90502.00.041;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 101;45;4;1;275;1;4
90300.741;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 094;138;2;1;547;1;2
90502.00.052;Пилот;Сталь 40Х ф 65_1220000000;Сталь 40Х;65;634;18;2;1;317;1;2
90502.00.042;Пилот;Сталь 40Х ф 70_1297000000;Сталь 40Х;70;634;28;2;1;317;1;2
90300.751;Корпус;Сталь 40Х ф220_1282000000;Сталь 40Х;220;1 135;78;2;1;568;1;2
92101.03.031;Корпус;Сталь 40Х ф140_1225490000;Сталь 40Х;140;984;93;3;1;328;1;3
90502.00.061;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;1 102;45;4;1;276;1;4
92201.02.401;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;794;86;3;1;265;1;3
92201.01.241;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 004;102;3;1;335;1;3
92201.01.231;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 004;100;3;1;335;1;3
90300.081;Корпус;Сталь 40Х ф145_1229102000;Сталь 40Х;145;824;56;2;1;412;1;2
92201.01.251;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 004;93;3;1;335;1;3
90300.032;Корпус;Сталь 40Х ф145_1229102000;Сталь 40Х;145;824;0;2;1;412;1;2
90502.00.025;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;1 180;32;5;1;236;1;5
92101.01.181;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;984;105;3;1;328;1;3
92001.01.141;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 077;138;3;1;359;1;3
92001.02.151;Корпус;Сталь 20Х ф125_1281000000;Сталь 20Х;125;1 038;90;4;1;260;1;4
93700.039;Воронка;Сталь 38ХГМ ф300_1234569000;Сталь 38ХГМ;300;1 234;138;2;1;617;1;2
94100.01.01.001;Переводник;Сталь 38ХГМ ф170_1212160000;Сталь 38ХГМ;170;830;58;2;1;415;1;2
93900.00.00.143;Переводник П-88/66;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;957;24;2;1;479;1;2
92001.02.161;Корпус;Сталь 20Х ф 155;Сталь 20Х;155;1 038;110;4;1;260;1;4
92001.02.171;Корпус;Сталь 20Х ф220 _1200190000;Сталь 20Х;220;1 038;138;4;1;260;1;4
95000.16.003;Полукольцо;Сталь 40Х ф100_1241000000;Сталь 40Х;100;1 025;58;24;1;76;1;24
94000.00.005;Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;979;68;5;1;196;1;5
94110.00.002;Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 102;56;4;1;276;1;4
94100.00.00.002;Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 102;32;4;1;276;1;4
94100.00.00.004;Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;870;38;3;1;290;1;3
94100.00.00.006;Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;870;50;3;1;290;1;3
94100.00.00.007;Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;870;50;3;1;290;1;3
